variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,200,-0.561888098967529,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,201,-0.630218592887843,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,202,-0.5284641941480572,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,203,-0.15738586387897158,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,204,-0.40809780975604326,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,205,-0.7582087426284261,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,206,-0.50832321228404,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,207,-0.40301429185473125,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,208,-0.43198294518003877,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,209,-0.1410358401080316,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,210,-0.15536502869315427,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,211,-0.28469657128704284,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,212,-0.23328458285345732,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,213,-0.23774068849718333,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,214,-0.388980148911628,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,215,-0.22181586717687196,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,216,-0.13108013874483504,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,217,-0.4465247497825544,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,218,-0.25361658099177475,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,219,0.10536891716924401,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,220,0.16648658276415063,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,221,-0.07516021457217903,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,222,0.19939309337274835,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,223,0.3009955925438703,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,224,0.023380655632138314,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,225,-0.14409640633994059,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,226,0.23011370086624083,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,227,0.3104553240640371,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,228,0.30676678814768366,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,229,0.308199606093126,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,230,0.4021632149950847,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,231,0.19630416471488843,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,232,0.4467913845580824,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,233,0.35636414227371915,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,234,0.2981219113395355,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,235,0.32523494462486724,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,236,0.013964321988339634,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,237,0.3660710003968006,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,238,0.5555042301285198,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,239,0.4603562051526069,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,240,0.45634898638581944,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,241,0.2860086058332172,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,242,0.5128044358791612,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,243,0.7674414156740568,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,244,0.7944365425751698,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,245,0.7490158967793832,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,246,0.561931251217743,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,247,0.6693282119621244,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,248,0.4529083649826475,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,249,0.8764610245280551,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,250,0.8495094254084279,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,251,0.705091887512765,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,252,0.9948220065535338,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,253,0.926709048460566,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,254,0.6950503200069988,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,255,0.943898997582437,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,256,1.07560212094603,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,257,1.1025293177473259,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,258,1.1039128145185373,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,259,1.1839271853324362,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,260,1.0938465852717627,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,261,1.2332349204514799,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,262,1.2093228725768768,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,263,1.2972082639491873,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,264,1.4633886029056384,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,265,1.3676348031357293,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,266,1.5934955065895338,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,267,1.3982346207798173,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,268,1.285331240639323,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,269,1.5393296181249525,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
tas,1pctCO2,r1i1p1f1,CAS-ESM2-0,270,1.5422403854565232,gs://cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20201226/
