variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,CESM2-FV2,1,-0.8000891933923526,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,2,-0.5811804502775999,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,3,-0.4700991097897713,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,4,-0.8196796234470867,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,5,-0.7254444799628459,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,6,-0.5033703396076703,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,7,-0.7272098278469912,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,8,-0.6988476362257074,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,9,-0.6417233633700334,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,10,-0.7318433190167752,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,11,-0.5932009256659967,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,12,-0.4281161702094778,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,13,-0.7625722510607602,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,14,-0.7657484969102484,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,15,-0.6097137804243289,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,16,-0.530305448787999,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,17,-0.5537911828066058,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,18,-0.5881342238349703,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,19,-0.31854353727891294,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,20,-0.25970896705911173,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,21,-0.3099669277468706,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,22,-0.14366410514099925,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,23,-0.3047821429613009,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,24,-0.18881177107010672,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,25,-0.29076681364205115,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,26,-0.08532728291976355,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,27,0.014810690289436934,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,28,-0.10711368005553368,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,29,-0.08426637796213754,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,30,-0.0472973942776207,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,31,0.1260970107885555,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
tas,1pctCO2,r1i1p1f1,CESM2-FV2,32,0.11141281387068602,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200310/
