variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1850,-0.3554827563501135,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1851,-0.49408886389392137,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1852,-0.49577762714028495,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1853,-0.5112842645393698,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1854,-0.5480574446074229,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1855,-0.426921613216507,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1856,-0.4018941879313047,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1857,-0.21495988225370866,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1858,-0.2732519553630368,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1859,-0.3189918734298658,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1860,-0.23295973117927815,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1861,-0.17405489837580035,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1862,-0.19529751117573824,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1863,-0.3554892077541467,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1864,-0.2527964533859972,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1865,-0.07959562133697773,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1866,-0.27293343222828526,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1867,-0.35620655688938996,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1868,-0.2969866617132766,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1869,-0.09762114528888333,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1870,0.13146619961577244,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1871,0.018746772119868638,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1872,-0.003846924872220825,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
tas,1pctCO2,r1i1p1f2,UKESM1-0-LL,1873,0.1052324574087038,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/1pctCO2/r1i1p1f2/Amon/tas/gn/v20190406/
