variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1850,-1.0431586470513707,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1851,-0.9936788276643256,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1852,-1.097233329465098,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1853,-1.202957485310037,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1854,-1.1959704657315342,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1855,-1.1583974256190004,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1856,-1.2152782103181607,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1857,-1.0290563076623584,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1858,-1.0181443762131153,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1859,-1.05983466149155,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1860,-0.9795949547958571,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1861,-0.7941214068407589,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1862,-0.5813587669649678,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1863,-0.8375592687360722,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1864,-0.7940227477877215,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1865,-0.7573155231116289,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1866,-0.7774857575465148,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1867,-0.7410165184769539,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1868,-0.6931761786345874,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1869,-0.695603249743499,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
tas,1pctCO2,r1i1p1f1,GISS-E2-1-H,1870,-0.7729055764399391,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-H/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190403/
