variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1850,-0.9130586050745819,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1851,-1.037575824799319,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1852,-1.0200930858313768,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1853,-0.9477013161924219,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1854,-1.0063710817816514,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1855,-0.9075095859199678,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1856,-0.8595153528846708,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1857,-0.7943161657744326,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1858,-0.7544438812890917,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1859,-0.7719096641163219,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
tas,1pctCO2,r1i1p1f1,BCC-CSM2-MR,1860,-0.5844824997546425,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20181015/
