variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1850,-1.0176519380232207,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1851,-0.939950356277393,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1852,-0.9717428870534945,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1853,-0.954609372481741,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1854,-0.9756243971106073,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1855,-0.7830071564694094,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1856,-0.8163152726905878,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1857,-0.907055093676945,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1858,-0.9567658070952803,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
tas,1pctCO2,r1i1p1f1,AWI-CM-1-1-MR,1859,-0.9390336961820935,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191015/
