variable,experiment,ensemble,model,year,value,zstore
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1850,0.05331754002941125,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1851,0.7716901930454583,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1852,1.1220824264289035,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1853,1.5501243647637466,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1854,1.5790889510618058,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1855,1.5426818330254264,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1856,1.8533086965136363,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1857,1.9626638440664124,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1858,1.9600343939251843,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1859,2.144275177967131,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1860,2.3363660487679567,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1861,2.4155795895210304,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1862,2.3186644433475294,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1863,2.382805375831026,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1864,2.3668229888845644,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1865,2.3889703628855727,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1866,2.5261167109701432,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1867,2.5525918424081055,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1868,2.519726507045391,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1869,2.5403901214441476,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1870,2.648901288964737,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1871,2.65743751257952,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1872,2.726285736129114,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1873,2.7788196806596375,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1874,2.8011552592106455,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1875,2.743798138762145,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1876,2.699058511515716,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1877,2.732594291462192,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1878,2.8115671325167,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1879,2.7465129464626443,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1880,2.8762581290078515,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1881,3.0601115611426053,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1882,2.96516649759468,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1883,2.809159460405567,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1884,2.966489071831745,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1885,2.9871384551748292,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1886,2.8960917096532057,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1887,2.8550012750184806,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1888,2.9314990551404208,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1889,2.964949383686985,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1890,2.847811991415938,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1891,3.0408649761595825,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1892,3.113572982074402,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1893,2.9610811569664293,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1894,3.0180998441610996,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
tas,abrupt-4xCO2,r1i1p1f1,GISS-E2-2-H,1895,2.9799052483256787,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-2-H/abrupt-4xCO2/r1i1p1f1/Amon/tas/gn/v20200115/
