variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,1,-0.5449507897382659,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,2,-0.7768617123485342,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,3,-0.7288464387947897,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,4,-0.5847913479981344,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,5,-0.5213586107969945,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,6,-0.48336547583454603,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,7,-0.31229137165667,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,8,-0.40561061321119496,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,9,-0.5448846942551882,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,10,-0.30997578721087393,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,11,-0.22278852623713874,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,12,-0.4923040092720612,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,13,-0.4480111663427806,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,14,-0.41513323933202173,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,15,-0.5679059904385895,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,16,-0.2878386112973885,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,17,-0.09796148458690368,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,18,-0.2658162698940032,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,19,-0.4124509682221742,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,20,-0.34638796675773165,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,21,-0.3001159999316769,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,22,-0.23241431208089125,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,23,-0.10213224838253154,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,24,-0.2729973323382069,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,25,-0.22418204148164023,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
tas,1pctCO2,r1i1p1f1,CESM2-WACCM-FV2,26,-0.23784755029026883,gs://cmip6/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20200226/
