variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,NorCPM1,1,-0.5477112535100446,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,2,-0.6056604447019822,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,3,-0.585034719035491,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,4,-0.4971051639444113,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,5,-0.3977732146935864,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,6,-0.44358547566986317,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,7,-0.4389227557489903,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,8,-0.41610229160937706,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,9,-0.16892212244215443,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,10,-0.2675814434460335,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,11,-0.2842616215210114,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,12,-0.2675651740332228,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,13,-0.23353501489265227,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,14,-0.2103091941007733,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,15,-0.24330021653639733,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,16,-0.03720218134401421,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,17,0.025432532575166533,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,18,-0.007538778542027558,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,19,-0.1535685920428591,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,20,-0.2218842541246886,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,21,-0.11568932640329876,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
tas,1pctCO2,r1i1p1f1,NorCPM1,22,0.020216441447075795,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190914/
