variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,950,-0.46523508372541755,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,951,-0.4936840193492458,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,952,-0.5475840154999787,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,953,-0.45050766053287816,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,954,-0.419957005802587,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,955,-0.5257823659021028,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,956,-0.4814893943280367,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,957,-0.37030941532509587,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,958,-0.48480179238111987,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,959,-0.46871557135710873,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,960,-0.36374359643861,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,961,-0.3253164892939253,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,962,-0.4706536583224761,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,963,-0.39006459436780005,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,964,-0.28633411657608576,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,965,-0.22445313401618705,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,966,0.03873044445492724,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,967,0.011000497311101753,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,968,-0.184797367042961,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,969,-0.10554553542368694,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,970,0.10293586081814965,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,971,0.0359044424668582,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,972,-0.019430096677979236,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,973,-0.05933235661660774,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,974,-0.21991592530247317,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,975,-0.038219407484632484,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,976,0.10639850373945592,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,977,0.10048974027733948,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,978,0.17032841059466364,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,979,0.2107803402024615,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,980,0.20018963382119637,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,981,0.24189932346354226,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,982,0.3310426313525454,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,983,0.22063905242163173,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,984,0.42507735347732023,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,985,0.4287829683919995,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,986,0.3362052115266465,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,987,0.5119685306326005,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,988,0.33285002212085146,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,989,0.4339567949660932,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,990,0.4813045056156966,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,991,0.4890941174220984,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,992,0.6136296142529432,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,993,0.6010376811784681,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,994,0.7133930177436127,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,995,0.6810564843379439,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,996,0.7974405178567281,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,997,0.6152248780071545,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,998,0.6707059514275215,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,999,0.8116089753738152,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1000,0.7899035016063749,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1001,0.8250069237720368,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1002,0.8298730474238596,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
tas,1pctCO2,r1i1p1f1,ACCESS-CM2,1003,0.8989355089166793,gs://cmip6/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191109/
