variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1850,-0.7731454422838624,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1851,-0.7615201212958596,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1852,-0.825432037253222,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1853,-0.5392205401232673,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1854,-0.4841896391520777,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1855,-0.7079368208982828,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1856,-0.7905452160453592,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1857,-0.6975982589376599,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1858,-0.328369012956216,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1859,-0.3808773640751042,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1860,-0.7258730608446058,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1861,-0.7374873515232139,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1862,-0.5712542579398701,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1863,-0.31203351260637646,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1864,-0.49410370344952526,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1865,-0.5107534636126161,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1866,-0.28709542675039756,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1867,-0.19892976678494279,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1868,-0.4044138633233274,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1869,-0.3965194055679149,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1870,-0.4113572893493824,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1871,-0.16294158507093925,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1872,-0.05974278281672696,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1873,-0.2306743516076608,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1874,-0.3183206158625467,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1875,-0.24904310084554027,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1876,-0.017599991545182547,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1877,-0.12462172722558762,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
tas,1pctCO2,r101i1p1f1,GISS-E2-1-G,1878,-0.21456232563804178,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/1pctCO2/r101i1p1f1/Amon/tas/gn/v20190815/
