variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,NorESM2-MM,1,-0.35487394265106786,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,2,-0.5495014014573485,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,3,-0.7186268463648844,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,4,-0.6450675262993286,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,5,-0.6225466450964063,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,6,-0.31761182999542825,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,7,-0.2947541473138813,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,8,-0.5293728656067742,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,9,-0.5432878191522263,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,10,-0.31947272541987104,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,11,-0.46603495286109364,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,12,-0.41855785180371186,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,13,-0.2833778226053596,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,14,-0.3089618293759031,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,15,-0.3340600731718837,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,16,-0.29692434540442036,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,17,-0.2677380082153036,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,18,-0.3909414106036593,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,19,-0.46862094081791383,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,20,-0.35411387315394904,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,21,-0.2912066113277092,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
tas,1pctCO2,r1i1p1f1,NorESM2-MM,22,-0.3058991462824565,gs://cmip6/CMIP6/CMIP/NCC/NorESM2-MM/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191108/
