variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1913,-0.630001710792726,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1914,-0.37391464887150505,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1915,-0.35113752955089694,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1916,-0.34217143737430433,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1917,-0.23574523976685668,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1918,-0.179324966372576,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1919,0.0064029880732050515,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1920,0.0925082315736745,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1921,0.03088589120955021,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1922,-0.030905077004888426,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1923,0.18050793831412193,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1924,0.2082850103656142,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1925,0.05441332353331063,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1926,-0.06971534227596976,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1927,0.0862498405293195,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1928,0.25733841108240085,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1929,0.23918439586230988,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1930,0.00661197089380039,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1931,0.11088137144798793,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1932,0.3063049569388454,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1933,0.2935049772065099,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1934,0.06545344584003487,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1935,0.1516947514766116,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1936,0.23587452266792752,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1937,0.30973312488083593,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1938,0.13891116335389597,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1939,0.2470692064730997,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1940,0.35196141932220826,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1941,0.2615222497834111,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1942,0.16892382536718742,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1943,0.21722188818739596,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1944,0.33498896698995395,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1945,0.5173343485065516,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
tas,1pctCO2,r1i1p1f1,CMCC-CM2-HR4,1946,0.32844430104370304,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-CM2-HR4/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210304/
