variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,FGOALS-g3,370,-0.7373218481526465,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,371,-0.9043766544032223,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,372,-1.0127626727348797,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,373,-1.0101991122118648,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,374,-0.8310842434851793,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,375,-0.9345140593499082,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,376,-0.9150015574301733,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,377,-1.079520989277512,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,378,-0.7849521530108063,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,379,-0.7489822968551039,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,380,-0.8361911773533848,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,381,-0.8476125844683793,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,382,-0.8132771020684686,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,383,-0.828815699832262,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,384,-0.7237778281562441,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,385,-0.6232968127267782,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
tas,1pctCO2,r1i1p1f1,FGOALS-g3,386,-0.707641371968009,gs://cmip6/CMIP6/CMIP/CAS/FGOALS-g3/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191215/
