variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1850,-1.128393537608929,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1851,-1.0323586569687677,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1852,-1.3278411632605298,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1853,-1.297059287341824,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1854,-1.2710887959162278,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1855,-1.1922868935143924,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1856,-0.8767450889484394,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1857,-0.9117832815075531,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1858,-1.1342438541483375,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
tas,1pctCO2,r1i1p1f1,CMCC-ESM2,1859,-1.0374937313896453,gs://cmip6/CMIP6/CMIP/CMCC/CMCC-ESM2/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210114/
