variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1850,-0.7527197320712844,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1851,-0.6430373296854555,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1852,-0.6265593842248904,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1853,-0.6716546366168359,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1854,-0.7368345770055953,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1855,-0.7000758996188665,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1856,-0.7567720343141104,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1857,-0.6484020692703325,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1858,-0.41523163827235976,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1859,-0.5987457373083771,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1860,-0.4124673337515219,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1861,-0.3883165566530806,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1862,-0.27150205570291064,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1863,-0.31293199613122624,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1864,-0.4473083568827292,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1865,-0.43523095695832126,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1866,-0.37529848355779905,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1867,-0.33113795746481856,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1868,-0.27649374231577895,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1869,-0.21375732276936787,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1870,-0.19819836547304703,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1871,-0.4684329100451805,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1872,-0.24051156489849745,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1873,-0.13936380283058725,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1874,-0.36763429485569077,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1875,-0.17804990259998021,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1876,0.12178931958146677,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1877,0.11836782268846946,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1878,0.10756122678998281,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1879,0.03529966129144668,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1880,0.12285203989159754,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
tas,1pctCO2,r1i1p1f1,MRI-ESM2-0,1881,-0.1318379715089577,gs://cmip6/CMIP6/CMIP/MRI/MRI-ESM2-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190308/
