variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1872,0.12365206275217133,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1873,0.10736243058209993,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1874,0.042386622373328464,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1875,0.09704735706606016,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1876,0.23549300858820743,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1877,0.244035790767839,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1878,0.325756970266184,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1879,0.24945330568561985,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1880,0.2415871747291476,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1881,0.24421336449398723,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1882,0.35327767799464027,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1883,0.2516247049114213,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1884,0.4430484333181539,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1885,0.5001263669876153,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1886,0.2737397705754461,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1887,0.39947085973500407,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1888,0.58153403372512,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1889,0.5568924825230397,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1890,0.5121046711913664,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1891,0.6193356921516511,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1892,0.750314610166356,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1893,0.7731732834621994,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1894,0.8953958362766912,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1895,1.0040756418736123,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1896,1.0274712642117265,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1897,0.9552808846553376,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1898,1.0260240733544492,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1899,1.0353747586361237,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1900,1.1058517499321852,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1901,1.0079547974263505,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1902,1.201061328695232,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1903,1.2019143190814816,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1904,1.1584267188001718,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1905,1.3084718539192295,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1906,1.295024340133466,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1907,1.249752625932956,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1908,1.2201177892172268,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1909,1.4863381383198657,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1910,1.541122960770963,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1911,1.2906779002357212,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1912,1.4973989224789648,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1913,1.6421601966560502,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1914,1.6305817850764015,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1915,1.846911642974419,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1916,1.7474324222718565,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1917,2.036366907759202,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1918,1.9996348035508618,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1919,1.9123240755918118,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1920,1.9853589264883453,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1921,2.1179344352140674,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1922,2.0693259628178,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1923,2.1220349448747697,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1924,2.0268779086958375,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1925,2.1354800245292154,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1926,2.330752750634133,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1927,2.2612875450674323,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1928,2.4714436940759583,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1929,2.3894822411787686,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1930,2.526433546881151,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1931,2.5350194020125514,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1932,2.3918757195590388,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1933,2.4240662369023767,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1934,2.5536287770574404,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1935,2.622109971458599,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1936,2.664414279752748,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1937,2.859252066125009,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1938,2.796883603303229,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1939,2.9912578476734666,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1940,3.100407912468256,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1941,2.9628683061416723,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1942,3.108474384572162,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1943,3.1325106861676772,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1944,3.284173036436073,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1945,3.22688835960048,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1946,3.25145970416429,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1947,3.453820288194663,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1948,3.4985584438096,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1949,3.4239654900438268,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1950,3.60643555262709,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1951,3.673446502495892,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1952,3.6187948120521582,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1953,3.6812676246017872,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1954,3.6294009803297627,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1955,3.656949097447068,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1956,3.700673245155201,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1957,3.762217325242375,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1958,3.7330259050279437,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1959,3.86509361139116,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1960,4.134176219755602,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1961,4.002308798345894,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1962,4.109782035967953,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1963,4.279246942871225,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1964,4.241946103483485,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1965,4.35086857523055,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1966,4.463735276978639,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1967,4.382384510141549,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1968,4.4209565640995265,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1969,4.469264655015934,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-MM,1970,4.630883180262117,gs://cmip6/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/1pctCO2/r1i1p1f3/Amon/tas/gn/v20200115/
