variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1850,-1.4330240796559224,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1851,-1.1361798753475227,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1852,-1.0355010809147416,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1853,-1.186885582689058,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1854,-1.0327578248829354,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1855,-1.0771964270938383,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1856,-1.1285638706291934,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1857,-1.1724303238155471,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1858,-0.9142942599084449,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1859,-0.7692324836106081,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1860,-0.7142153852301476,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1861,-0.7712585151661528,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1862,-0.8159105632466321,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1863,-0.7411964747893194,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1864,-0.8997113705630113,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1865,-0.7874948665016177,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1866,-0.7291376922873383,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1867,-0.6619466959330111,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1868,-0.6363400578015899,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1869,-0.5049181869616746,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1870,-0.6899880106140017,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1871,-0.7131635888056849,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1872,-0.44737018345102797,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1873,-0.45000347758872294,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1874,-0.5736609979111904,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1875,-0.46868316401594257,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1876,-0.49312101741128345,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1877,-0.633978813782619,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1878,-0.5825610629447624,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1879,-0.45099188580741156,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1880,-0.3674848939519393,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1881,-0.28823785105504385,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1882,-0.17376745751067801,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
tas,1pctCO2,r1i1p1f1,ICON-ESM-LR,1883,-0.14471492285900922,gs://cmip6/CMIP6/CMIP/MPI-M/ICON-ESM-LR/1pctCO2/r1i1p1f1/Amon/tas/gn/v20210215/
