,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2019,287.7245519248984
1,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2020,287.78710883041805
2,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2021,287.70779636872976
3,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2022,287.76084494794026
4,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2023,287.98948436305994
5,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2024,288.1309935458756
6,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2025,288.12439360455693
7,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2026,288.0024006035352
8,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2027,287.94144256430604
9,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2028,288.09361470180835
10,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2029,288.1483528678513
11,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2030,288.2158751685102
12,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2031,288.1842645408861
13,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2032,288.3002109663117
14,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2033,288.4703113532327
15,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2034,288.42618564874397
16,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2035,288.4551717255044
17,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2036,288.32761360912554
18,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2037,288.39558116169604
19,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2038,288.43430994673867
20,ScenarioMIP,UKESM1-0-LL,ssp245,r19i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r19i1p1f2/Amon/tas/gn/,2039,288.5946022335601
