,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2019,287.82373343821786
1,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2020,287.9458657691049
2,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2021,288.1245825796406
3,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2022,288.2246026205989
4,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2023,288.0664266964817
5,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2024,288.29381727013816
6,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2025,288.3124361890128
7,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2026,288.2457632347366
8,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2027,288.1637705087607
9,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2028,288.18076904608887
10,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2029,288.2471067504474
11,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2030,288.3357285257839
12,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2031,288.49004677985766
13,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2032,288.533874514934
14,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2033,288.43723609330067
15,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2034,288.5900029814318
16,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2035,288.61307103426276
17,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2036,288.59092244514983
18,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2037,288.6276876331013
19,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2038,288.828183659402
20,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2039,288.7948897742051
21,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2040,288.9849269327811
22,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2041,289.08069889729967
23,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2042,289.086773731375
24,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2043,289.00279209582766
25,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2044,289.10462577642465
26,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2045,289.1691715981835
27,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2046,289.26982588759483
28,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2047,289.1743467407126
29,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2048,289.2646624251155
30,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2049,289.22560572000936
31,ScenarioMIP,UKESM1-0-LL,ssp245,r6i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r6i1p1f2/Amon/tas/gn/,2050,289.1915915811103
