activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2015,2015-07-01 00:00:00,287.5254513140847
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2016,2016-07-01 00:00:00,287.526666840921
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2017,2017-07-01 00:00:00,287.7110460545795
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2018,2018-07-01 00:00:00,287.5750655060234
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2019,2019-07-01 00:00:00,287.6789467487268
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2020,2020-07-01 00:00:00,287.7683692283636
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2021,2021-07-01 00:00:00,287.5521651676783
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2022,2022-07-01 00:00:00,287.6649677987945
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2023,2023-07-01 00:00:00,287.7937959328038
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2024,2024-07-01 00:00:00,287.97956786032245
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2025,2025-07-01 00:00:00,288.0882528451895
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2026,2026-07-01 00:00:00,288.0123939312859
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2027,2027-07-01 00:00:00,287.9618006260451
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2028,2028-07-01 00:00:00,288.0762999576331
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2029,2029-07-01 00:00:00,288.2418771332265
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2030,2030-07-01 00:00:00,288.3534105780765
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2031,2031-07-01 00:00:00,288.35823796133144
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2032,2032-07-01 00:00:00,288.228314413998
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2033,2033-07-01 00:00:00,288.2596070559928
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2034,2034-07-01 00:00:00,288.49370501475295
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2035,2035-07-01 00:00:00,288.5724876380903
ScenarioMIP,UKESM1-0-LL,ssp370,r2i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r2i1p1f2/Amon/tas/gn/v20190510/,2036,2036-07-01 00:00:00,288.5493008238454
