activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2015,2015-07-01 17:00:00,287.6523875534786
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2016,2016-07-01 17:00:00,287.8097127704497
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2017,2017-07-01 17:00:00,287.8094993139701
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2018,2018-07-01 17:00:00,287.69005795595206
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2019,2019-07-01 17:00:00,287.70194081230926
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2020,2020-07-01 17:00:00,287.9204122474321
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2021,2021-07-01 17:00:00,288.04363959044935
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2022,2022-07-01 17:00:00,287.7809349266679
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2023,2023-07-01 17:00:00,287.8680703394505
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2024,2024-07-01 17:00:00,288.12395757385804
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2025,2025-07-01 17:00:00,288.3238471262322
ScenarioMIP,GISS-E2-1-G,ssp370,r9i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r9i1p1f2/Amon/tas/gn/v20200115/,2026,2026-07-01 17:00:00,288.042288231657
