activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2040,2040-07-01 14:00:00,290.22303446872047
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2041,2041-07-01 17:00:00,290.21616192749406
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2042,2042-07-01 17:00:00,289.8961683916029
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2043,2043-07-01 17:00:00,289.9561803995569
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2044,2044-07-01 14:00:00,290.17556853255445
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2045,2045-07-01 17:00:00,290.4439414182692
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2046,2046-07-01 17:00:00,290.0447518841211
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2047,2047-07-01 17:00:00,290.01025185237944
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2048,2048-07-01 14:00:00,290.2907415518354
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2049,2049-07-01 17:00:00,290.47247393249063
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2050,2050-07-01 17:00:00,290.51692138418736
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2051,2051-07-01 17:00:00,290.015288652329
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2052,2052-07-01 14:00:00,290.0276275985705
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2053,2053-07-01 17:00:00,290.2299955853426
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2054,2054-07-01 17:00:00,290.51138477181865
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2055,2055-07-01 17:00:00,290.6218181111204
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2056,2056-07-01 14:00:00,290.3572166969598
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2057,2057-07-01 17:00:00,290.13148854386856
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2058,2058-07-01 17:00:00,290.0712681620758
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2059,2059-07-01 17:00:00,290.3158422914881
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2060,2060-07-01 14:00:00,290.5179243899915
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2061,2061-07-01 17:00:00,290.58460422842296
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2062,2062-07-01 17:00:00,290.3042854463727
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2063,2063-07-01 17:00:00,290.3459503761317
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2064,2064-07-01 14:00:00,290.60747377160203
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2065,2065-07-01 17:00:00,290.36169144968636
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2066,2066-07-01 17:00:00,290.1917322142359
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2067,2067-07-01 17:00:00,290.20748415567584
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2068,2068-07-01 14:00:00,290.3056616913085
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2069,2069-07-01 17:00:00,290.45575775837153
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2070,2070-07-01 17:00:00,290.6968535235547
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2071,2071-07-01 17:00:00,290.3234974965086
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2072,2072-07-01 14:00:00,290.26012453533934
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2073,2073-07-01 17:00:00,290.30241513986135
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2074,2074-07-01 17:00:00,290.36251798826976
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2075,2075-07-01 17:00:00,290.5138539749772
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2076,2076-07-01 14:00:00,290.3690136968201
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2077,2077-07-01 17:00:00,290.2180717553118
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2078,2078-07-01 17:00:00,290.34564845084066
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2079,2079-07-01 17:00:00,290.33239531570723
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2080,2080-07-01 14:00:00,290.03832267987383
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2081,2081-07-01 17:00:00,289.98258104146197
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2082,2082-07-01 17:00:00,290.11256814349167
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2083,2083-07-01 17:00:00,290.17588723021964
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2084,2084-07-01 14:00:00,289.98600205442693
ScenarioMIP,MIROC6,ssp534-over,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp534-over/r1i1p1f1/Amon/tas/gn/v20190807/,2085,2085-07-01 17:00:00,290.09700224618837
