activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2015,2015-07-01 17:00:00,289.077229704784
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2016,2016-07-01 14:00:00,289.0398889752915
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2017,2017-07-01 17:00:00,289.150002929771
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2018,2018-07-01 17:00:00,289.3616089819655
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2019,2019-07-01 17:00:00,289.4126851862776
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2020,2020-07-01 14:00:00,289.41829196282185
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2021,2021-07-01 17:00:00,289.31262859004124
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2022,2022-07-01 17:00:00,289.39089989070726
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2023,2023-07-01 17:00:00,289.63865766637304
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2024,2024-07-01 14:00:00,289.35099936120594
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2025,2025-07-01 17:00:00,289.37920861834357
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2026,2026-07-01 17:00:00,289.45112468848805
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2027,2027-07-01 17:00:00,289.54996434410924
ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/,2028,2028-07-01 14:00:00,289.7411140663086
