activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1850,1850-07-01 17:00:00,286.8784992384498
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1851,1851-07-01 17:00:00,286.91577609084703
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1852,1852-07-01 17:00:00,287.081950492487
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1853,1853-07-01 17:00:00,287.0762256469764
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1854,1854-07-01 17:00:00,286.7296881111445
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1855,1855-07-01 17:00:00,286.8393634461716
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1856,1856-07-01 17:00:00,287.0763524410896
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1857,1857-07-01 17:00:00,287.1762147859559
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1858,1858-07-01 17:00:00,287.0955667330937
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1859,1859-07-01 17:00:00,286.84605762484574
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1860,1860-07-01 17:00:00,286.6653054120267
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1861,1861-07-01 17:00:00,286.87083247534275
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1862,1862-07-01 17:00:00,287.11484794406334
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1863,1863-07-01 17:00:00,287.0396629371342
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1864,1864-07-01 17:00:00,286.6940721617212
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1865,1865-07-01 17:00:00,286.7601490972806
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1866,1866-07-01 17:00:00,286.99975467866705
CMIP,GISS-E2-1-G,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r1i1p1f1/Amon/tas/gn/v20180827/,1867,1867-07-01 17:00:00,287.09945219705776
