,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1850,287.6911168589956
1,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1851,287.6909208357096
2,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1852,287.76358602765316
3,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1853,287.7811315313882
4,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1854,287.7072805677858
5,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1855,287.74400391141114
6,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1856,287.6377943104833
7,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1857,287.52054754614323
8,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1858,287.68995814926933
9,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1859,287.71749106969406
10,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1860,287.6566303654632
11,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1861,287.71571718177904
12,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1862,287.70571186543964
13,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1863,287.6498979616072
14,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1864,287.7200885909258
15,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1865,287.6638854607998
16,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1866,287.6482233250478
17,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1867,287.5598440871226
18,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1868,287.6689870158255
19,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1869,287.7382223269804
20,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1870,287.6870920032659
21,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1871,287.65416344335557
22,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1872,287.67239257608736
23,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1873,287.77927976068537
24,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1874,287.75535212417543
25,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1875,287.7806404477886
26,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1876,287.6372245850483
27,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1877,287.7690111745901
28,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1878,287.6953325445382
29,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1879,287.7615875125644
30,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1880,287.8627652468247
31,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1881,287.78879789606754
32,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1882,287.80484068546224
33,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1883,287.88941294938724
34,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1884,287.5852168499005
35,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1885,287.6091244554337
36,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1886,287.6762557629516
37,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1887,287.67868941826714
38,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1888,287.73382411334796
39,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1889,287.73507856897726
40,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1890,287.60514202489964
41,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1891,287.5122988622788
42,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1892,287.6231877850881
43,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1893,287.6117382410352
44,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1894,287.7092386363892
45,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1895,287.6611241521419
46,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1896,287.7597662674024
47,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1897,287.6730098237139
48,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1898,287.8134040206489
49,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1899,287.9188320585197
50,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1900,287.8702564859822
51,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1901,287.6372254392527
52,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1902,287.5803443046725
53,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1903,287.54369364191035
54,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1904,287.4277487283903
55,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1905,287.6603955765917
56,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1906,287.7332634275842
57,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1907,287.75997247836654
58,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1908,287.97047364673307
59,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1909,287.9208574197583
60,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1910,287.8058248595145
61,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1911,287.84961007333055
62,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1912,287.62685442941364
63,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1913,287.5779176521074
64,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1914,287.6546755410786
65,CMIP,ACCESS-ESM1-5,historical,r14i1p1f1,Amon,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r14i1p1f1/Amon/tas/gn/,1915,287.6633953752208
