activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2015,2015-07-01 17:00:00,288.533607515645
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2016,2016-07-01 17:00:00,288.4272330936554
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2017,2017-07-01 17:00:00,288.69324386162367
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2018,2018-07-01 17:00:00,288.55127718137743
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2019,2019-07-01 17:00:00,288.4380788955223
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2020,2020-07-01 17:00:00,288.47567497432004
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2021,2021-07-01 17:00:00,288.50024870714316
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2022,2022-07-01 17:00:00,288.68413148105685
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2023,2023-07-01 17:00:00,288.5647912599121
ScenarioMIP,CanESM5,ssp119,r10i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r10i1p1f1/Amon/tas/gn/v20190429/,2024,2024-07-01 17:00:00,288.6678103115824
