,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2015,289.37404901851147
1,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2016,289.3318980917456
2,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2017,289.058022873042
3,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2018,289.03048556217885
4,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2019,289.2342984665728
5,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2020,289.3013894464357
6,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2021,289.5007502834175
7,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2022,289.1986149601677
8,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2023,289.15465909194745
9,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2024,289.37299110581665
10,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2025,289.5464009655994
11,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2026,289.44038997749385
12,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2027,289.27780001206537
13,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2028,289.3744356703239
14,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2029,289.35523263578744
15,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2030,289.37127881192885
16,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2031,289.60746114579376
17,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2032,289.67489778897664
18,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2033,289.88879802178667
19,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2034,289.99620135063736
20,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2035,289.6018987265217
21,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2036,289.5565423649743
22,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2037,289.76414441723017
23,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2038,290.00110759473665
24,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/,2039,289.95478228302136
