,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1850,286.4555182350642
1,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1851,286.4200577681084
2,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1852,286.34527692944755
3,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1853,286.42561927284896
4,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1854,286.5569628412699
5,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1855,286.69037636686426
6,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1856,286.6659500760552
7,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1857,286.4766810497416
8,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1858,286.47237109406234
9,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1859,286.70158227818894
10,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1860,286.68468123532057
11,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1861,286.5201080193362
12,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1862,286.3236399654861
13,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1863,286.4612439533858
14,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1864,286.7034333780309
15,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1865,286.6867734597349
16,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1866,286.5616168320292
17,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1867,286.6625969192227
18,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1868,286.61077936554057
19,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1869,286.5796293798281
20,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1870,286.717333572663
21,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1871,286.8018501449024
22,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1872,286.83564400029667
23,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1873,286.7486081294334
24,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1874,286.70610475977327
25,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1875,286.7396971240194
26,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1876,286.70724145122125
27,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1877,286.6407832368972
28,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1878,286.60756723922225
29,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1879,286.5992507041919
30,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1880,286.61199031765085
31,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1881,286.60044211796566
32,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1882,286.7716154725112
33,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1883,286.6962046077913
34,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1884,286.45878370717975
35,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1885,286.4265580414618
36,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1886,286.4912921751671
37,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1887,286.5203757641096
38,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1888,286.50600977922903
39,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1889,286.5517493508144
40,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1890,286.53939419053904
41,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1891,286.45046199805887
42,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1892,286.62909063962235
43,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1893,286.68637745636494
44,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1894,286.623843203307
45,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1895,286.66444244510427
46,CMIP,CanESM5,historical,r20i1p1f1,Amon,gn,gs://cmip6/CMIP/CCCma/CanESM5/historical/r20i1p1f1/Amon/tas/gn/,1896,286.70256795776817
