,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2019,287.6107084137204
1,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2020,287.86117330342364
2,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2021,287.79789783477247
3,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2022,287.89160362221764
4,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2023,288.0780888379283
5,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2024,288.17317060933055
6,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2025,288.2620982293685
7,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2026,288.36539855338384
8,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2027,288.44763667698896
9,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2028,288.3069114917206
10,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2029,288.4009387765348
11,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2030,288.58227351388956
12,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2031,288.40008152422917
13,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2032,288.51304345658673
14,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2033,288.56280827704
15,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2034,288.6811877474958
16,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2035,288.85143352879066
17,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2036,288.907521778064
18,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2037,288.8649589362585
19,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2038,289.01471585392505
20,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2039,289.04480172306734
21,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2040,289.09918327143185
22,ScenarioMIP,UKESM1-0-LL,ssp245,r16i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r16i1p1f2/Amon/tas/gn/,2041,289.2422797894073
