activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1850,1850-07-01 17:00:00,288.33589830776884
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1851,1851-07-01 17:00:00,288.4536979751615
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1852,1852-07-01 14:00:00,288.65329213238425
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1853,1853-07-01 17:00:00,288.3824822503937
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1854,1854-07-01 17:00:00,288.2764140774968
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1855,1855-07-01 17:00:00,288.3453880284629
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1856,1856-07-01 14:00:00,288.3552077292509
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1857,1857-07-01 17:00:00,288.38646387056605
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1858,1858-07-01 17:00:00,288.4766016618128
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1859,1859-07-01 17:00:00,288.61415886835226
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1860,1860-07-01 14:00:00,288.65648703176663
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1861,1861-07-01 17:00:00,288.3803710757777
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1862,1862-07-01 17:00:00,288.2280970446816
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1863,1863-07-01 17:00:00,288.2881078618372
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1864,1864-07-01 14:00:00,288.4653860245242
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1865,1865-07-01 17:00:00,288.5999680504328
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1866,1866-07-01 17:00:00,288.4124674039959
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1867,1867-07-01 17:00:00,288.39145300567816
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1868,1868-07-01 14:00:00,288.49892842536786
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1869,1869-07-01 17:00:00,288.6630600377152
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1870,1870-07-01 17:00:00,288.5286100885882
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1871,1871-07-01 17:00:00,288.3675991158222
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1872,1872-07-01 14:00:00,288.3244480182021
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1873,1873-07-01 17:00:00,288.3403627169941
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1874,1874-07-01 17:00:00,288.3941411972901
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1875,1875-07-01 17:00:00,288.51357420355504
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1876,1876-07-01 14:00:00,288.5435280420593
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1877,1877-07-01 17:00:00,288.4740327005529
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1878,1878-07-01 17:00:00,288.3986795861011
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1879,1879-07-01 17:00:00,288.49608247015993
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1880,1880-07-01 14:00:00,288.3681033763261
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1881,1881-07-01 17:00:00,288.446595978332
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1882,1882-07-01 17:00:00,288.46508255478017
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1883,1883-07-01 17:00:00,288.5147107097036
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1884,1884-07-01 14:00:00,288.3487171946286
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1885,1885-07-01 17:00:00,288.14838440088914
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1886,1886-07-01 17:00:00,288.0979661214189
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1887,1887-07-01 17:00:00,288.09918366170115
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1888,1888-07-01 14:00:00,288.2679915671565
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1889,1889-07-01 17:00:00,288.42511460718436
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1890,1890-07-01 17:00:00,288.3705084953626
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1891,1891-07-01 17:00:00,288.36550576608073
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1892,1892-07-01 14:00:00,288.5498831812147
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1893,1893-07-01 17:00:00,288.6023526049993
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1894,1894-07-01 17:00:00,288.2139156492034
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1895,1895-07-01 17:00:00,288.1036783497912
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1896,1896-07-01 14:00:00,288.27207439999796
CMIP,MIROC6,historical,r50i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/,1897,1897-07-01 17:00:00,288.52714744609096
