,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2015,288.1318225474724
1,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2016,288.30833228991924
2,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2017,288.3488410683717
3,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2018,288.33396307247557
4,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2019,288.4310587117305
5,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2020,288.50709193694047
6,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2021,288.63293186592847
7,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2022,288.47116978935946
8,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2023,288.64627474945974
9,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2024,288.680433207917
10,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2025,288.88836319440276
11,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2026,288.9417365538972
12,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2027,288.8455071989475
13,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2028,288.8073214646227
14,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2029,288.7884991790624
15,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2030,288.8552532778329
16,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2031,288.9014927642703
17,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2032,288.8927250313573
18,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2033,288.8955197125808
19,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2034,289.0475628580844
20,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2035,288.96418464201935
21,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2036,288.8262889897382
22,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2037,288.8947410845234
23,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2038,289.1022063880241
24,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2039,289.24245247939945
25,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2040,289.281015901943
26,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2041,289.3247153311078
27,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2042,289.28262746970483
28,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2043,289.2475666084205
29,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2044,289.3265479866157
30,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2045,289.1813283834099
31,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2046,289.2463824218991
32,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2047,289.27184502723236
33,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2048,289.25278533992304
34,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2049,289.5152440064267
35,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2050,289.46794527151866
36,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2051,289.2967981624452
37,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2052,289.26911650940923
38,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2053,289.34699516888344
39,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2054,289.41480582041874
40,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2055,289.40139343239326
41,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2056,289.45225310723293
42,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2057,289.5793698567435
43,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2058,289.53165220796336
44,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2059,289.6650391684968
45,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2060,289.57521256478776
46,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2061,289.4514141266216
47,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2062,289.5440928843499
48,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2063,289.5738124492112
49,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2064,289.6546913670088
50,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2065,289.52554124740266
51,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2066,289.488023652154
52,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2067,289.5946957352418
53,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2068,289.66904987278866
54,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2069,289.6657234663066
55,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2070,289.64672729421955
56,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2071,289.71678657689273
57,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2072,289.52560048336045
58,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2073,289.530867325426
59,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2074,289.45722882215836
60,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2075,289.386248804591
61,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2076,289.4570148791298
62,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2077,289.57318565217565
63,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2078,289.5074668070945
64,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2079,289.3451403123381
65,ScenarioMIP,CanESM5,ssp126,r20i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r20i1p1f1/Amon/tas/gn/,2080,289.4188158051276
