,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1850,285.6511973882019
1,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1851,285.5698498409927
2,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1852,285.5744106878096
3,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1853,285.5684790443874
4,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1854,285.44549928076276
5,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1855,285.70741633238873
6,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1856,285.72746648285863
7,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1857,285.6709757101574
8,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1858,285.6264197701087
9,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1859,285.6703938922781
10,CMIP,NorCPM1,historical,r24i1p1f1,Amon,gn,gs://cmip6/CMIP/NCC/NorCPM1/historical/r24i1p1f1/Amon/tas/gn/,1860,285.59532896023063
