,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2015,289.03851299696345
1,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2016,289.1260913294721
2,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2017,289.17138847641445
3,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2018,289.07980456950827
4,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2019,289.2225479692598
5,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2020,289.49332593967597
6,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2021,289.62568491284316
7,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2022,289.350808196841
8,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2023,289.371267172749
9,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2024,289.48761928718847
10,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2025,289.90174039187576
11,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2026,289.7760562187774
12,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2027,289.3764105235454
13,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2028,289.3301087601491
14,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2029,289.4682970401832
15,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2030,289.7970505597604
16,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2031,289.8781169209703
17,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2032,289.45534374920595
18,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2033,289.42746512112245
19,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2034,289.58670541005677
20,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2035,289.88406849926986
21,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2036,290.06793392912334
22,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2037,289.61678477618983
23,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2038,289.56761759041643
24,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/,2039,289.77882311462076
