activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1850,1850-07-01 00:00:00,286.3738506321547
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1851,1851-07-01 00:00:00,286.3196497157874
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1852,1852-07-01 00:00:00,286.3653018926555
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1853,1853-07-01 00:00:00,286.47869440045105
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1854,1854-07-01 00:00:00,286.32393376225656
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1855,1855-07-01 00:00:00,286.3769071292258
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1856,1856-07-01 00:00:00,286.39626978572034
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1857,1857-07-01 00:00:00,286.31572030696685
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1858,1858-07-01 00:00:00,286.52421778065394
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1859,1859-07-01 00:00:00,286.73816738869516
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1860,1860-07-01 00:00:00,286.63789379988486
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1861,1861-07-01 00:00:00,286.48215525334007
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1862,1862-07-01 00:00:00,286.4125287680312
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1863,1863-07-01 00:00:00,286.5239952311312
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1864,1864-07-01 00:00:00,286.4263566527527
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1865,1865-07-01 00:00:00,286.4853050585925
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1866,1866-07-01 00:00:00,286.5166932666381
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1867,1867-07-01 00:00:00,286.5124595254587
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1868,1868-07-01 00:00:00,286.4254002020432
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1869,1869-07-01 00:00:00,286.58311132017417
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1870,1870-07-01 00:00:00,286.64060094119947
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1871,1871-07-01 00:00:00,286.46964849565035
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1872,1872-07-01 00:00:00,286.5656918209974
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1873,1873-07-01 00:00:00,286.463116572351
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1874,1874-07-01 00:00:00,286.40139843657596
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1875,1875-07-01 00:00:00,286.27848595092956
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1876,1876-07-01 00:00:00,286.3999680544175
CMIP,UKESM1-0-LL,historical,r8i1p1f2,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r8i1p1f2/Amon/tas/gn/v20190502/,1877,1877-07-01 00:00:00,286.5422090090052
