activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2015,2015-07-01 17:00:00,288.3534373520195
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2016,2016-07-01 14:00:00,288.2752880264678
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2017,2017-07-01 17:00:00,288.2270984972999
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2018,2018-07-01 17:00:00,288.2038054213156
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2019,2019-07-01 17:00:00,288.2512132510431
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2020,2020-07-01 14:00:00,288.21455828977787
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2021,2021-07-01 17:00:00,288.18595431396966
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2022,2022-07-01 17:00:00,288.3110929479035
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2023,2023-07-01 17:00:00,288.3451457627896
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2024,2024-07-01 14:00:00,288.53647519544626
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2025,2025-07-01 17:00:00,288.5249606992113
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2026,2026-07-01 17:00:00,288.50059687592415
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2027,2027-07-01 17:00:00,288.3928137977403
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2028,2028-07-01 14:00:00,288.3636088557704
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2029,2029-07-01 17:00:00,288.3233949962486
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2030,2030-07-01 17:00:00,288.4896553089421
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2031,2031-07-01 17:00:00,288.63227096518943
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2032,2032-07-01 14:00:00,288.5580514480591
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2033,2033-07-01 17:00:00,288.70750357768753
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2034,2034-07-01 17:00:00,288.58519195662114
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2035,2035-07-01 17:00:00,288.532711319493
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2036,2036-07-01 14:00:00,288.5274757924125
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2037,2037-07-01 17:00:00,288.5957896923531
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2038,2038-07-01 17:00:00,288.6255518129822
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2039,2039-07-01 17:00:00,288.61449779286426
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2040,2040-07-01 14:00:00,288.5144533060492
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2041,2041-07-01 17:00:00,288.7597850774445
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2042,2042-07-01 17:00:00,288.6431422799216
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2043,2043-07-01 17:00:00,288.67115953870535
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2044,2044-07-01 14:00:00,288.7494694787702
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2045,2045-07-01 17:00:00,288.8210436530173
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2046,2046-07-01 17:00:00,288.7543283862395
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2047,2047-07-01 17:00:00,288.69094835450136
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2048,2048-07-01 14:00:00,288.7865096000146
ScenarioMIP,MPI-ESM1-2-HR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2049,2049-07-01 17:00:00,288.9455914695916
