,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2015,288.3157618183704
1,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2016,288.2719260245981
2,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2017,288.33246431344963
3,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2018,288.5770212152263
4,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2019,288.5616162633024
5,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2020,288.43183069077634
6,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2021,288.56231957861866
7,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2022,288.7592904911841
8,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2023,288.8950415408921
9,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2024,288.91457284470516
10,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2025,288.8456839391379
11,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2026,288.72572861547
12,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2027,288.8655300467242
13,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2028,288.84027769319954
14,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2029,288.9804864878028
15,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2030,289.1243694892379
16,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2031,289.04316705912066
17,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2032,288.9649550508004
18,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2033,289.15132497267933
19,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2034,289.2062204558317
20,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2035,289.21000126940453
21,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2036,289.1971763572171
22,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2037,289.14418556456803
23,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2038,289.19168980737794
24,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2039,289.2542073482134
25,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2040,289.3479788278364
26,ScenarioMIP,CanESM5,ssp245,r18i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r18i1p1f1/Amon/tas/gn/,2041,289.44008160161417
