,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1850,286.3817833554538
1,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1851,286.24278835840926
2,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1852,286.3631567619357
3,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1853,286.50916711852364
4,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1854,286.5965260292111
5,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1855,286.4189554711765
6,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1856,286.48489978944394
7,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1857,286.5232217897037
8,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1858,286.5547765611807
9,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1859,286.56095079261837
10,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1860,286.730142402238
11,CMIP,UKESM1-0-LL,historical,r2i1p1f2,Amon,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/historical/r2i1p1f2/Amon/tas/gn/,1861,286.4421658077236
