,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2015,288.3579225474712
1,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2016,288.389487262605
2,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2017,288.45391352621266
3,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2018,288.6545528590915
4,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2019,288.61201541870645
5,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2020,288.50077622212797
6,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2021,288.5536005739308
7,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2022,288.65941175972483
8,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2023,288.76786410591376
9,ScenarioMIP,CanESM5,ssp126,r19i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp126/r19i1p1f1/Amon/tas/gn/,2024,288.85675995343763
