,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1850,288.0959625644638
1,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1851,288.18820784823635
2,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1852,288.3562893713506
3,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1853,288.2720220829529
4,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1854,288.2450357054667
5,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1855,288.39224629817244
6,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1856,288.38987337665986
7,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1857,288.2505569454808
8,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1858,288.38403865111763
9,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1859,288.5415066157125
10,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1860,288.50526056452384
11,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1861,288.43568094096656
12,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1862,288.3305907466627
13,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1863,288.44066500178974
14,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1864,288.54681106123746
15,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1865,288.3743667498108
16,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1866,288.3590458972014
17,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1867,288.296644210577
18,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1868,288.285777060763
19,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1869,288.53107417721367
20,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1870,288.57519967735874
21,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1871,288.3346378416522
22,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1872,288.2868847166336
23,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1873,288.3122021943463
24,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1874,288.3832495162302
25,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1875,288.3095261955025
26,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1876,288.52489512899723
27,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1877,288.71699419700553
28,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1878,288.5386517055121
29,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1879,288.3510275257127
30,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1880,288.4029008542448
31,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1881,288.4019846759669
32,CMIP,MIROC6,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/,1882,288.43498196919256
