activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1850,1850-07-01 17:00:00,287.0646158184824
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1851,1851-07-01 17:00:00,287.08806986510126
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1852,1852-07-01 14:00:00,287.2813977494854
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1853,1853-07-01 17:00:00,287.3881708274209
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1854,1854-07-01 17:00:00,287.0931175821399
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1855,1855-07-01 17:00:00,287.06553611083535
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1856,1856-07-01 14:00:00,287.06375260459953
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1857,1857-07-01 17:00:00,287.0688386945635
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1858,1858-07-01 17:00:00,287.09662577113596
CMIP,MPI-ESM1-2-HR,historical,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/Amon/tas/gn/v20190710/,1859,1859-07-01 17:00:00,286.9715630392998
