activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2040,2040-07-01 17:00:00,289.577430227573
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2041,2041-07-01 17:00:00,289.7464122116923
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2042,2042-07-01 17:00:00,289.9101075898795
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2043,2043-07-01 17:00:00,290.00760318536675
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2044,2044-07-01 17:00:00,290.08513077921367
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2045,2045-07-01 17:00:00,290.36283438975636
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2046,2046-07-01 17:00:00,290.22751211784345
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2047,2047-07-01 17:00:00,290.10894857786764
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2048,2048-07-01 17:00:00,290.32958639316433
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2049,2049-07-01 17:00:00,290.5726411206174
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2050,2050-07-01 17:00:00,290.38837235443276
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2051,2051-07-01 17:00:00,290.41777477209604
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2052,2052-07-01 17:00:00,290.39856622310464
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2053,2053-07-01 17:00:00,290.42679819291317
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2054,2054-07-01 17:00:00,290.4291622192698
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2055,2055-07-01 17:00:00,290.6245608809584
ScenarioMIP,CanESM5,ssp534-over,r3i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r3i1p1f1/Amon/tas/gn/v20190429/,2056,2056-07-01 17:00:00,290.6288311593973
