,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2015,289.0119226109503
1,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2016,289.07160013899124
2,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2017,289.2766942454744
3,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2018,289.579217592747
4,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2019,289.45191232130963
5,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2020,289.1741480071812
6,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2021,289.1297484947149
7,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2022,289.1115433016887
8,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2023,289.43191159570785
9,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2024,289.69351269669266
10,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2025,289.4023799718493
11,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2026,289.4869864998713
12,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2027,289.5220475735551
13,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2028,289.65784919683114
14,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2029,289.82106557536673
15,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2030,289.9048475092655
16,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2031,289.6111760060058
17,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2032,289.30211586440606
18,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2033,289.3800651124906
19,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2034,289.5876649343266
20,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2035,289.6731589037011
21,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2036,289.7213199110262
22,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2037,289.77888663991064
23,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2038,289.9637712499862
24,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/,2039,289.89016670210606
