activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2015,2015-07-01 17:00:00,287.77101597728006
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2016,2016-07-01 14:00:00,287.71934972174677
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2017,2017-07-01 17:00:00,287.7975778595633
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2018,2018-07-01 17:00:00,287.8719996169482
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2019,2019-07-01 17:00:00,287.74345198778775
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2020,2020-07-01 14:00:00,287.7896222826356
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2021,2021-07-01 17:00:00,287.9525063504485
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2022,2022-07-01 17:00:00,287.99006368632325
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2023,2023-07-01 17:00:00,287.7738952785683
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2024,2024-07-01 14:00:00,287.7909424487212
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2025,2025-07-01 17:00:00,287.8582890035515
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2026,2026-07-01 17:00:00,287.8620832667714
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2027,2027-07-01 17:00:00,287.74991177762405
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2028,2028-07-01 14:00:00,287.7738031453362
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2029,2029-07-01 17:00:00,288.1139871014062
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2030,2030-07-01 17:00:00,288.2171314158033
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2031,2031-07-01 17:00:00,288.03785552305345
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2032,2032-07-01 14:00:00,287.98938093189264
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2033,2033-07-01 17:00:00,288.1094217244684
ScenarioMIP,MPI-ESM1-2-LR,ssp245,r2i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp245/r2i1p1f1/Amon/tas/gn/v20190710/,2034,2034-07-01 17:00:00,288.1361523487224
