activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2015,2015-07-01 17:00:00,287.83116308266784
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2016,2016-07-01 14:00:00,287.5662739440088
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2017,2017-07-01 17:00:00,287.6507015726226
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2018,2018-07-01 17:00:00,287.95556862525495
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2019,2019-07-01 17:00:00,287.9700981243286
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2020,2020-07-01 14:00:00,287.63209645460887
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2021,2021-07-01 17:00:00,287.6512880052639
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2022,2022-07-01 17:00:00,287.870373306518
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2023,2023-07-01 17:00:00,287.990179267523
ScenarioMIP,MPI-ESM1-2-LR,ssp585,r4i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MPI-M/MPI-ESM1-2-LR/ssp585/r4i1p1f1/Amon/tas/gn/v20190710/,2024,2024-07-01 14:00:00,288.14156664292085
