activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1850,1850-07-01 17:00:00,287.02524845977587
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1851,1851-07-01 17:00:00,286.9992779047711
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1852,1852-07-01 14:00:00,286.975193122436
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1853,1853-07-01 17:00:00,287.1168181555955
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1854,1854-07-01 17:00:00,287.11009872642285
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1855,1855-07-01 17:00:00,287.0539696676785
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1856,1856-07-01 14:00:00,287.1129241269794
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1857,1857-07-01 17:00:00,287.05805903245727
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1858,1858-07-01 17:00:00,286.82390597399154
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1859,1859-07-01 17:00:00,286.9321383089787
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1860,1860-07-01 14:00:00,286.8641865781239
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1861,1861-07-01 17:00:00,286.89131000482945
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1862,1862-07-01 17:00:00,286.89416551961295
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1863,1863-07-01 17:00:00,286.9373301462481
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1864,1864-07-01 14:00:00,286.92978331942714
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1865,1865-07-01 17:00:00,286.9521887126607
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1866,1866-07-01 17:00:00,286.933586231193
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1867,1867-07-01 17:00:00,286.99249720673515
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1868,1868-07-01 14:00:00,286.99186481346396
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1869,1869-07-01 17:00:00,286.9485576306142
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1870,1870-07-01 17:00:00,286.8881730005262
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1871,1871-07-01 17:00:00,287.0077012298859
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1872,1872-07-01 14:00:00,286.9629035508669
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1873,1873-07-01 17:00:00,287.0805954334574
CMIP,MPI-ESM1-2-HR,historical,r7i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r7i1p1f1/Amon/tas/gn/v20190710/,1874,1874-07-01 17:00:00,286.95088096620685
