,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2019,288.1603191457394
1,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2020,287.9642611766141
2,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2021,287.92521183246396
3,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2022,288.1362090722979
4,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2023,288.37702700321717
5,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2024,288.2711225648382
6,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2025,288.22886102417266
7,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2026,288.16756865903335
8,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2027,288.16975981425554
9,ScenarioMIP,UKESM1-0-LL,ssp245,r17i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r17i1p1f2/Amon/tas/gn/,2028,288.3307309877553
