,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2015,289.26497253764035
1,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2016,289.4160644679674
2,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2017,289.4555354551594
3,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2018,289.01477283263335
4,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2019,288.95598720341155
5,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2020,289.13655512323345
6,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2021,289.6079341745771
7,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2022,289.6626711432616
8,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2023,289.3435246770188
9,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2024,289.1638223799953
10,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2025,289.215400249963
11,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2026,289.4882406246075
12,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2027,289.74623484549346
13,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2028,289.89129108276603
14,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2029,289.62932993925574
15,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2030,289.566681235418
16,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2031,289.621655326573
17,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2032,289.88507274963723
18,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2033,289.97920362376345
19,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2034,289.72506652090823
20,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2035,289.81599920642634
21,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2036,289.73845150588187
22,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2037,289.97338424552544
23,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2038,290.16823614126633
24,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2039,289.8864701003966
25,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2040,289.85755044583556
26,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2041,290.0166531782986
27,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2042,290.33822394674445
28,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2043,290.438866713883
29,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2044,290.00734156314235
30,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2045,289.9895616078701
31,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2046,290.2835905450294
32,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2047,290.48900773721056
33,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2048,290.1291147468725
34,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2049,290.2786207842582
35,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2050,290.4129307401517
36,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2051,290.5036976633432
37,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2052,290.50901978825885
38,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2053,290.30775686741487
39,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2054,290.31544227526723
40,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2055,290.4347727945659
41,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2056,290.5218441687939
42,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2057,290.70511112574053
43,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2058,290.9086364605268
44,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2059,290.63557542992265
45,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2060,290.57905237412587
46,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2061,290.8387369564395
47,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2062,290.72055841260845
48,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2063,290.76076556068347
49,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2064,291.0620335600536
50,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2065,291.24870858679526
51,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2066,290.9388708850833
52,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2067,290.92503563160477
53,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/,2068,290.97738379959793
