activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1850,1850-07-01 17:00:00,285.70623015809355
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1851,1851-07-01 17:00:00,285.70870811846476
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1852,1852-07-01 17:00:00,285.62456619970243
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1853,1853-07-01 17:00:00,285.61425169378253
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1854,1854-07-01 17:00:00,285.74149353083396
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1855,1855-07-01 17:00:00,285.7529452837598
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1856,1856-07-01 17:00:00,285.62833472610805
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1857,1857-07-01 17:00:00,285.5382812141369
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1858,1858-07-01 17:00:00,285.56738042874355
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1859,1859-07-01 17:00:00,285.6104022020501
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1860,1860-07-01 17:00:00,285.79975778750503
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1861,1861-07-01 17:00:00,285.5431971241531
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1862,1862-07-01 17:00:00,285.57406950438224
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1863,1863-07-01 17:00:00,285.6627586869287
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1864,1864-07-01 17:00:00,285.64293773746203
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1865,1865-07-01 17:00:00,285.62902092799783
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1866,1866-07-01 17:00:00,285.49256203785745
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1867,1867-07-01 17:00:00,285.4628413550479
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1868,1868-07-01 17:00:00,285.5177380497024
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1869,1869-07-01 17:00:00,285.6178354486512
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1870,1870-07-01 17:00:00,285.684106408379
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1871,1871-07-01 17:00:00,285.61823007786217
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1872,1872-07-01 17:00:00,285.6137848713368
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1873,1873-07-01 17:00:00,285.54880228665337
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1874,1874-07-01 17:00:00,285.60981432410864
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1875,1875-07-01 17:00:00,285.6769178954642
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1876,1876-07-01 17:00:00,285.543101078772
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1877,1877-07-01 17:00:00,285.45269314037074
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1878,1878-07-01 17:00:00,285.53601692156667
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1879,1879-07-01 17:00:00,285.5018997423953
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1880,1880-07-01 17:00:00,285.42787908836715
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1881,1881-07-01 17:00:00,285.53105998283974
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1882,1882-07-01 17:00:00,285.6312577915217
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1883,1883-07-01 17:00:00,285.48910078306795
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1884,1884-07-01 17:00:00,285.412083653917
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1885,1885-07-01 17:00:00,285.4527641490054
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1886,1886-07-01 17:00:00,285.3558586964643
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1887,1887-07-01 17:00:00,285.48847484340473
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1888,1888-07-01 17:00:00,285.4578382580402
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1889,1889-07-01 17:00:00,285.54987723919095
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1890,1890-07-01 17:00:00,285.55204951549126
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1891,1891-07-01 17:00:00,285.50085271726397
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1892,1892-07-01 17:00:00,285.5294824220387
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1893,1893-07-01 17:00:00,285.6168544480143
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1894,1894-07-01 17:00:00,285.5110520573424
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1895,1895-07-01 17:00:00,285.5362151327894
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1896,1896-07-01 17:00:00,285.5996974120169
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1897,1897-07-01 17:00:00,285.61226281411246
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1898,1898-07-01 17:00:00,285.5214799664856
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1899,1899-07-01 17:00:00,285.53730014650563
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1900,1900-07-01 17:00:00,285.6523679056167
CMIP,NorCPM1,historical,r22i1p1f1,Amon,gn,gs://cmip6/CMIP6/CMIP/NCC/NorCPM1/historical/r22i1p1f1/Amon/tas/gn/v20200724/,1901,1901-07-01 17:00:00,285.5602505063037
