,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2019,287.77534722450133
1,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2020,287.85211240554383
2,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2021,287.7495345339933
3,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2022,287.89171706093913
4,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2023,288.1741009898332
5,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2024,288.2300616176834
6,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2025,288.25119679735786
7,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2026,288.20567008082605
8,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2027,288.40337398169635
9,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2028,288.5237209416053
10,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2029,288.3975102767394
11,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2030,288.3780332671227
12,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2031,288.42026898696207
13,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2032,288.4537176555749
14,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2033,288.5530785190144
15,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2034,288.6810330152983
16,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2035,288.6939319028616
17,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2036,288.80459946401214
18,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2037,289.0054979640134
19,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2038,288.9994009889828
20,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2039,288.8746754662124
21,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2040,288.9790732735293
22,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2041,288.9416983663288
23,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2042,289.08703352643033
24,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2043,289.14453109496793
25,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2044,288.9324282132807
26,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2045,289.0776514511442
27,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2046,289.05940384089394
28,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2047,289.0166071288927
29,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2048,289.15821357367264
30,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2049,289.33216316283625
31,ScenarioMIP,UKESM1-0-LL,ssp245,r5i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp245/r5i1p1f2/Amon/tas/gn/,2050,289.52109793099174
