activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2015,2015-07-01 17:00:00,289.1954772169987
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2016,2016-07-01 14:00:00,289.0498571613244
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2017,2017-07-01 17:00:00,289.06641152196966
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2018,2018-07-01 17:00:00,289.3074623516255
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2019,2019-07-01 17:00:00,289.3978592093183
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2020,2020-07-01 14:00:00,289.4164380507413
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2021,2021-07-01 17:00:00,289.35166682314673
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2022,2022-07-01 17:00:00,289.2719315796817
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2023,2023-07-01 17:00:00,289.3402957559887
ScenarioMIP,MIROC6,ssp126,r21i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r21i1p1f1/Amon/tas/gn/v20200817/,2024,2024-07-01 14:00:00,289.4887959067237
