,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2015,288.9409614792193
1,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2016,289.0015056045299
2,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2017,289.3296292708331
3,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2018,289.5715094630687
4,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2019,289.12023775006924
5,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2020,289.1643595159908
6,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2021,289.28571460953935
7,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2022,289.3914501610362
8,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2023,289.396840235091
9,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2024,289.65668536717004
10,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2025,289.7427225164267
11,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2026,289.3603996384374
12,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2027,289.33556491722635
13,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2028,289.63529817191494
14,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2029,289.82247523199084
15,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2030,289.44541192588815
16,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2031,289.45643271311405
17,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2032,289.6459097850797
18,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2033,289.9080670295882
19,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2034,289.8222638458115
20,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2035,289.6248260294392
21,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2036,289.608031238321
22,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2037,289.9157940612843
23,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2038,290.0351479909762
24,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2039,289.67631859918146
25,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2040,289.59947151059527
26,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2041,289.78081043027674
27,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2042,290.04624711665974
28,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2043,289.8617586836112
29,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2044,289.9381334532587
30,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2045,290.0395671965734
31,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2046,290.1938594618653
32,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2047,290.1805660761907
33,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2048,290.2233507399212
34,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2049,290.13660490310946
35,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2050,290.2565159633634
36,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2051,290.3852067878924
37,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2052,290.4883095450573
38,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2053,290.580554686747
39,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2054,290.7147199221542
40,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2055,290.86030696307944
41,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2056,290.54211482775077
42,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2057,290.34394259275837
43,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2058,290.4092219742009
44,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2059,290.68604630669284
45,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2060,290.90406977829025
46,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2061,290.97068220836417
47,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2062,290.620868395465
48,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2063,290.68388930814535
49,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2064,290.8368077974116
50,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2065,291.0055927970631
51,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2066,291.06033000527094
52,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2067,291.28213642000634
53,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2068,290.9731668284952
54,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2069,290.8549798157871
55,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/,2070,291.0481899566386
