,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1850,288.4484017407397
1,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1851,288.6088195941349
2,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1852,288.64219005502935
3,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1853,288.2852171169296
4,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1854,288.09937974777
5,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1855,288.2206696701231
6,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1856,288.2362275791297
7,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1857,288.37186558049245
8,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1858,288.37607545638804
9,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1859,288.35282089054687
10,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1860,288.4460949277943
11,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1861,288.3789943705086
12,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1862,288.2247463462374
13,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1863,288.2454213130268
14,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1864,288.43373342685317
15,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1865,288.5352419161366
16,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1866,288.3643715560805
17,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1867,288.31328231365296
18,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1868,288.40178327515054
19,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1869,288.41492825918755
20,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1870,288.3671945821
21,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1871,288.25543495972283
22,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1872,288.3558228520097
23,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1873,288.5622857003402
24,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1874,288.6382427376058
25,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1875,288.36446099099174
26,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1876,288.3912457579816
27,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1877,288.4005003656712
28,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1878,288.3610255952538
29,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1879,288.43591879984916
30,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1880,288.6765560154775
31,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1881,288.4466246608916
32,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1882,288.25138008856095
33,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1883,288.3225019844462
34,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1884,288.08512899581063
35,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1885,288.2522731374194
36,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1886,288.5024277585253
37,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1887,288.64945961380573
38,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1888,288.4087064576557
39,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1889,288.25746321106436
40,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1890,288.4244394775763
41,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1891,288.4664875347133
42,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1892,288.3727549994155
43,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1893,288.404516840819
44,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1894,288.4015095022922
45,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1895,288.4720659298378
46,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1896,288.46777195729914
47,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1897,288.4293066225835
48,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1898,288.35702077497706
49,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1899,288.38534549274635
50,CMIP,MIROC6,historical,r36i1p1f1,Amon,gn,gs://cmip6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/,1900,288.54944225640526
