activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1850,1850-07-01 00:00:00,286.45070799943926
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1851,1851-07-01 00:00:00,286.51920654445144
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1852,1852-07-01 00:00:00,286.40702211996353
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1853,1853-07-01 00:00:00,286.3901754728533
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1854,1854-07-01 00:00:00,286.5171244581235
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1855,1855-07-01 00:00:00,286.5847655739921
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1856,1856-07-01 00:00:00,286.6649893930513
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1857,1857-07-01 00:00:00,286.61862991594666
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1858,1858-07-01 00:00:00,286.5545965985322
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1859,1859-07-01 00:00:00,286.5852101687041
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1860,1860-07-01 00:00:00,286.52138067573145
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1861,1861-07-01 00:00:00,286.42754919448464
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1862,1862-07-01 00:00:00,286.4251378542502
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1863,1863-07-01 00:00:00,286.4200284429279
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1864,1864-07-01 00:00:00,286.53526255518227
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1865,1865-07-01 00:00:00,286.5427655028006
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1866,1866-07-01 00:00:00,286.471842410888
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1867,1867-07-01 00:00:00,286.44729980826065
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1868,1868-07-01 00:00:00,286.55819457176636
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1869,1869-07-01 00:00:00,286.46650238467487
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1870,1870-07-01 00:00:00,286.42012728724717
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1871,1871-07-01 00:00:00,286.61906797119434
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1872,1872-07-01 00:00:00,286.51450166135595
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1873,1873-07-01 00:00:00,286.4504754755537
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1874,1874-07-01 00:00:00,286.2942105256903
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1875,1875-07-01 00:00:00,286.3908247804561
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1876,1876-07-01 00:00:00,286.35751704116257
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1877,1877-07-01 00:00:00,286.5371064846614
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1878,1878-07-01 00:00:00,286.7629888833513
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1879,1879-07-01 00:00:00,286.57933286705247
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1880,1880-07-01 00:00:00,286.57417046860826
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1881,1881-07-01 00:00:00,286.661871658396
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1882,1882-07-01 00:00:00,286.64538953871903
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1883,1883-07-01 00:00:00,286.5134584430718
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1884,1884-07-01 00:00:00,286.35740400030414
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1885,1885-07-01 00:00:00,286.3744424656029
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1886,1886-07-01 00:00:00,286.53604388873896
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1887,1887-07-01 00:00:00,286.4315327152787
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1888,1888-07-01 00:00:00,286.4319802010679
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1889,1889-07-01 00:00:00,286.6538906404067
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1890,1890-07-01 00:00:00,286.56391666306246
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1891,1891-07-01 00:00:00,286.4924830155296
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1892,1892-07-01 00:00:00,286.5946624327631
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1893,1893-07-01 00:00:00,286.64255311781886
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1894,1894-07-01 00:00:00,286.7026973979498
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1895,1895-07-01 00:00:00,286.4959922303937
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1896,1896-07-01 00:00:00,286.5038759295489
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1897,1897-07-01 00:00:00,286.57431207405057
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1898,1898-07-01 00:00:00,286.7708580920519
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1899,1899-07-01 00:00:00,286.6845189421726
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1900,1900-07-01 00:00:00,286.50580365689626
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1901,1901-07-01 00:00:00,286.6418714050049
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1902,1902-07-01 00:00:00,286.4692981805978
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1903,1903-07-01 00:00:00,286.0845012785338
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1904,1904-07-01 00:00:00,286.3583571241957
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1905,1905-07-01 00:00:00,286.48150637793987
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1906,1906-07-01 00:00:00,286.6751535036456
CMIP,UKESM1-0-LL,historical,r5i1p1f3,Amon,gn,gs://cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/historical/r5i1p1f3/Amon/tas/gn/v20190510/,1907,1907-07-01 00:00:00,286.5795931135296
