activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2040,2040-07-01 00:00:00,289.16241082582195
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2041,2041-07-01 00:00:00,289.16729034509274
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2042,2042-07-01 00:00:00,289.1483835739067
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2043,2043-07-01 00:00:00,289.14495501065045
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2044,2044-07-01 00:00:00,289.34916339084447
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2045,2045-07-01 00:00:00,289.4750208019008
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2046,2046-07-01 00:00:00,289.53120246361823
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2047,2047-07-01 00:00:00,289.4411605215508
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2048,2048-07-01 00:00:00,289.5307343730885
ScenarioMIP,UKESM1-0-LL,ssp534-over,r4i1p1f2,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp534-over/r4i1p1f2/Amon/tas/gn/v20190903/,2049,2049-07-01 00:00:00,289.55369303449373
