activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2015,2015-07-01 17:00:00,288.6759488801296
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2016,2016-07-01 14:00:00,288.61425680205684
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2017,2017-07-01 17:00:00,288.51794347563197
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2018,2018-07-01 17:00:00,288.7365749451973
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2019,2019-07-01 17:00:00,288.82298652183965
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2020,2020-07-01 14:00:00,288.7057492540273
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2021,2021-07-01 17:00:00,288.70060564080285
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2022,2022-07-01 17:00:00,288.9164122750016
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2023,2023-07-01 17:00:00,289.0241979164996
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2024,2024-07-01 14:00:00,289.04272857716643
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2025,2025-07-01 17:00:00,289.10731421996167
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2026,2026-07-01 17:00:00,289.06919606478596
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2027,2027-07-01 17:00:00,289.18151847560483
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2028,2028-07-01 14:00:00,289.42612959737806
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2029,2029-07-01 17:00:00,289.5466351017495
ScenarioMIP,ACCESS-ESM1-5,ssp585,r5i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r5i1p1f1/Amon/tas/gn/v20200908/,2030,2030-07-01 17:00:00,289.4322556422582
