activity,model,experiment,ensemble_member,timestep,grid_type,file,year,time,tgav
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2015,2015-07-01 17:00:00,288.26244497057604
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2016,2016-07-01 17:00:00,288.36455832000615
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2017,2017-07-01 17:00:00,288.5059999148473
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2018,2018-07-01 17:00:00,288.5062065032622
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2019,2019-07-01 17:00:00,288.49534948440527
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2020,2020-07-01 17:00:00,288.5738958800917
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2021,2021-07-01 17:00:00,288.63088068594533
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2022,2022-07-01 17:00:00,288.6960488667074
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2023,2023-07-01 17:00:00,288.953412321896
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2024,2024-07-01 17:00:00,289.0485186818202
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2025,2025-07-01 17:00:00,288.9036066819793
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2026,2026-07-01 17:00:00,289.08764376139027
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2027,2027-07-01 17:00:00,289.0049529656616
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2028,2028-07-01 17:00:00,288.7216207758639
ScenarioMIP,CanESM5,ssp434,r1i1p1f1,Amon,gn,gs://cmip6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Amon/tas/gn/v20190429/,2029,2029-07-01 17:00:00,288.97725596530944
