,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2015,287.43351009471843
1,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2016,287.4108643212163
2,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2017,287.5692029996302
3,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2018,287.73882011213675
4,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2019,287.6880956284721
5,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2020,287.75031851831955
6,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2021,287.86234618535906
7,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2022,288.1617411987255
8,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2023,288.2464311503008
9,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2024,288.01182558120576
10,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2025,287.98945088354964
11,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2026,288.3008700577325
12,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2027,288.3703301725953
13,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2028,288.19123709351993
14,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2029,288.32980435350515
15,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2030,288.2874844774701
16,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2031,288.4947121893907
17,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2032,288.72461209612084
18,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2033,288.519913196221
19,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2034,288.5846727926301
20,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2035,288.7576054689033
21,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2036,288.8784530168963
22,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2037,288.65839062438755
23,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2038,288.72848563172437
24,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2039,288.766224140681
25,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2040,288.8145755731791
26,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2041,288.8893864790827
27,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2042,288.7382872698365
28,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2043,288.75548592427634
29,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2044,288.7674048181217
30,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2045,288.78721888799845
31,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2046,288.9479774450019
32,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2047,289.0098626531929
33,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2048,289.04849920901466
34,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2049,288.9596065801899
35,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2050,289.0275701508153
36,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2051,289.10570011470696
37,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2052,289.1749146572585
38,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2053,289.194679594375
39,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2054,289.19208737782924
40,ScenarioMIP,UKESM1-0-LL,ssp126,r12i1p1f2,Amon,gn,gs://cmip6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp126/r12i1p1f2/Amon/tas/gn/,2055,289.273446303326
