,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2015,288.50063923322966
1,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2016,288.77405959609064
2,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2017,288.7925968245028
3,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2018,288.7544507397526
4,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2019,288.82126334042727
5,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2020,288.9140970646604
6,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2021,289.023892991888
7,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2022,289.04058299418995
8,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2023,289.0079833673803
9,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2024,289.0718780679504
10,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2025,289.09667483864735
11,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2026,288.8954257965968
12,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2027,289.025485320749
13,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2028,289.1581198822309
14,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2029,289.3696769821631
15,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2030,289.30738035772595
16,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2031,289.2447395971473
17,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2032,289.4064923573197
18,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2033,289.53417145724137
19,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2034,289.59522312688483
20,ScenarioMIP,ACCESS-ESM1-5,ssp585,r7i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r7i1p1f1/Amon/tas/gn/,2035,289.69318762356096
