,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2015,288.5222533376724
1,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2016,288.55552346463924
2,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2017,288.6414740770355
3,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2018,288.5457566457294
4,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2019,288.389735313608
5,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2020,288.43797232908764
6,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2021,288.6340119015835
7,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2022,288.65330141489926
8,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2023,288.7823190198372
9,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2024,288.9069225197435
10,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2025,288.98967597311355
11,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2026,288.8036002361626
12,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2027,288.69060929073055
13,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2028,288.78530727017875
14,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2029,288.95380907199177
15,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2030,288.9972246906889
16,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2031,288.8692832014362
17,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2032,289.01710809858145
18,ScenarioMIP,CanESM5,ssp245,r10i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/CCCma/CanESM5/ssp245/r10i1p1f1/Amon/tas/gn/,2033,289.1866391873341
