,activity,model,experiment,ensemble_member,timestep,grid_type,file,year,tgav
0,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2015,288.88986162147495
1,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2016,288.8763630065005
2,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2017,289.1024058693768
3,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2018,289.2236331742103
4,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2019,289.5481598843292
5,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2020,289.57233513638874
6,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2021,289.14868920377427
7,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2022,289.14314363843897
8,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2023,289.1868942269742
9,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2024,289.4440069677067
10,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2025,289.4662350666303
11,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2026,289.4983331989895
12,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2027,289.48232523181304
13,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2028,289.56210302299775
14,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2029,289.67593479116044
15,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2030,289.7994023626021
16,ScenarioMIP,MIROC6,ssp119,r1i1p1f1,Amon,gn,gs://cmip6/ScenarioMIP/MIROC/MIROC6/ssp119/r1i1p1f1/Amon/tas/gn/,2031,289.4712059527926
