variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1850,-1.1765295553000215
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1850,-1.1765295553000215
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1851,-1.2529232609587666
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1851,-1.2529232609587666
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1852,-1.2824266181032726
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1852,-1.2824266181032726
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1853,-1.1742968821938575
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1853,-1.1742968821938575
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1854,-1.2255225017871112
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1854,-1.2255225017871112
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1855,-1.2708185182228817
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1855,-1.2708185182228817
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1856,-1.247499391661563
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1856,-1.247499391661563
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1857,-1.1709312896080064
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1857,-1.1709312896080064
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1858,-1.1699867490050337
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1858,-1.1699867490050337
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1859,-1.1307958413661936
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1859,-1.1307958413661936
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1860,-1.0300218138226
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1860,-1.0300218138226
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1861,-1.035330107806999
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1861,-1.035330107806999
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1862,-0.9670743520183578
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1862,-0.9670743520183578
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1863,-1.02300924926908
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1863,-1.02300924926908
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1864,-1.107167431545406
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1864,-1.107167431545406
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1865,-0.9482421311324174
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1865,-0.9482421311324174
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1866,-0.8701598031085496
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1866,-0.8701598031085496
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1867,-0.8233666337185923
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1867,-0.8233666337185923
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1868,-0.7476435859117601
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1868,-0.7476435859117601
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1869,-0.8040631541794028
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1869,-0.8040631541794028
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1870,-0.9028236620378607
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1870,-0.9028236620378607
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1871,-1.0449029899651805
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1871,-1.0449029899651805
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1872,-1.0013886116702224
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1872,-1.0013886116702224
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1873,-0.7876153134395736
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1873,-0.7876153134395736
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1874,-0.6978342798204267
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1874,-0.6978342798204267
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1875,-0.77171783259638
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1875,-0.77171783259638
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1876,-0.5250329119804746
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1876,-0.5250329119804746
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1877,-0.4482042225443479
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1877,-0.4482042225443479
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1878,-0.6957472878526119
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1878,-0.6957472878526119
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1879,-0.7748883986913597
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1879,-0.7748883986913597
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1880,-0.7236890235154192
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1880,-0.7236890235154192
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1881,-0.7332717206555799
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1881,-0.7332717206555799
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1882,-0.7168830057875084
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1882,-0.7168830057875084
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1883,-0.4323423592384188
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1883,-0.4323423592384188
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1884,-0.3906422602902353
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1884,-0.3906422602902353
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1885,-0.4708718011770543
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1885,-0.4708718011770543
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1886,-0.46466837139814743
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1886,-0.46466837139814743
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1887,-0.34138841754003124
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1887,-0.34138841754003124
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1888,-0.24150276623242917
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1888,-0.24150276623242917
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1889,-0.3875915657477549
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1889,-0.3875915657477549
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1890,-0.6666513627654922
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1890,-0.6666513627654922
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1891,-0.6204336946130411
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1891,-0.6204336946130411
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1892,-0.46444240676589743
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1892,-0.46444240676589743
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1893,-0.3136322569009735
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1893,-0.3136322569009735
tas,1pctCO2,r1i1p1f1,CMCC-CM2-SR5,1894,-0.2646649288604408
