variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1850,-0.795569869190274
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1850,-0.795569869190274
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1851,-0.7371971379701563
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1851,-0.7371971379701563
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1852,-0.6968444078452762
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1852,-0.6968444078452762
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1853,-0.5648752708322604
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1853,-0.5648752708322604
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1854,-0.5857766871172885
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1854,-0.5857766871172885
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1855,-0.7334276734986247
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1855,-0.7334276734986247
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1856,-0.7474945445954972
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1856,-0.7474945445954972
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1857,-0.6233919750325185
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1857,-0.6233919750325185
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1858,-0.6816394275746234
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1858,-0.6816394275746234
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1859,-0.6397952478978368
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1859,-0.6397952478978368
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1860,-0.5299054937755727
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1860,-0.5299054937755727
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1861,-0.3957064533810808
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1861,-0.3957064533810808
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1862,-0.2911502208054344
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1862,-0.2911502208054344
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1863,-0.24173166800005674
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1863,-0.24173166800005674
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1864,-0.3105272846094067
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1864,-0.3105272846094067
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1865,-0.3892854001678643
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1865,-0.3892854001678643
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1866,-0.21594644245192285
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1866,-0.21594644245192285
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1867,-0.28228424993136514
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1867,-0.28228424993136514
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1868,-0.1910181086418561
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1868,-0.1910181086418561
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1869,-0.21438205231777374
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1869,-0.21438205231777374
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1870,-0.2740181006225839
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1870,-0.2740181006225839
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1871,-0.13269527713077878
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1871,-0.13269527713077878
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1872,-0.018260093355479512
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1872,-0.018260093355479512
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1873,0.07700945851809138
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1873,0.07700945851809138
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1874,0.05611115961073665
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1874,0.05611115961073665
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1875,0.009053339868103194
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1875,0.009053339868103194
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1876,0.16674476776637448
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1876,0.16674476776637448
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1877,0.06976568641289305
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1877,0.06976568641289305
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1878,-0.11613303564627131
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1878,-0.11613303564627131
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1879,0.0312998541877505
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1879,0.0312998541877505
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1880,0.33619568502041375
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1880,0.33619568502041375
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1881,0.36188401682545646
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1881,0.36188401682545646
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1882,0.19352391952412518
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1882,0.19352391952412518
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1883,0.2443656266882499
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1883,0.2443656266882499
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1884,0.2555400583160008
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1884,0.2555400583160008
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1885,0.26945812659596413
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1885,0.26945812659596413
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1886,0.4219100523986299
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1886,0.4219100523986299
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1887,0.5334028451226231
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1887,0.5334028451226231
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1888,0.593655506622099
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1888,0.593655506622099
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1889,0.46006812911838324
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1889,0.46006812911838324
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1890,0.4997006108447408
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1890,0.4997006108447408
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1891,0.5977488537103
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1891,0.5977488537103
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1892,0.7895551787167392
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1892,0.7895551787167392
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1893,0.9758528936151265
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1893,0.9758528936151265
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1894,0.7394289612047942
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1894,0.7394289612047942
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1895,0.8473927349988912
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1895,0.8473927349988912
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1896,1.045683974127087
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1896,1.045683974127087
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1897,1.0598956200507246
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1897,1.0598956200507246
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1898,1.026338974587759
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1898,1.026338974587759
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1899,1.0329934170351862
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1899,1.0329934170351862
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1900,1.1159222682869085
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1900,1.1159222682869085
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1901,1.1561084832141546
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1901,1.1561084832141546
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1902,1.057063510785099
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1902,1.057063510785099
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1903,1.0701271413962559
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1903,1.0701271413962559
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1904,1.3188939626356841
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1904,1.3188939626356841
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1905,1.293383941641764
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1905,1.293383941641764
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1906,1.2625791094882857
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1906,1.2625791094882857
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1907,1.423712778661809
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1907,1.423712778661809
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1908,1.6634800326534673
tas,1pctCO2,r1i1p1f3,HadGEM3-GC31-LL,1908,1.6634800326534673
