variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1850,-0.8563223725063267
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1850,-0.8563223725063267
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1851,-0.7760909235870486
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1851,-0.7760909235870486
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1852,-0.6789233915748696
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1852,-0.6789233915748696
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1853,-0.6714061658258288
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1853,-0.6714061658258288
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1854,-0.5610518181905491
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1854,-0.5610518181905491
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1855,-0.6735785971858377
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1855,-0.6735785971858377
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1856,-0.6266552485603825
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1856,-0.6266552485603825
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1857,-0.5736740333722992
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1857,-0.5736740333722992
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1858,-0.5237943510668401
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1858,-0.5237943510668401
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1859,-0.45405932430787743
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1859,-0.45405932430787743
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1860,-0.4028774708074252
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1860,-0.4028774708074252
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1861,-0.5739700631163487
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1861,-0.5739700631163487
tas,1pctCO2,r1i1p1f1,SAM0-UNICON,1862,-0.4495893359450065
